Domain,http/https,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,dots,Label
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
t.co,1,0,0,0,1,0,0,1,0,0,1
t.co,1,0,0,0,1,0,0,1,0,0,1
sites.google.com,1,0,0,0,3,0,0,0,0,0,1
utilityapp.cc,1,0,0,0,0,0,0,0,0,0,1
lockerselectionner.com,1,0,0,0,0,0,0,0,0,0,1
royalmail.processingonlinep.xin,1,0,0,0,0,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
href.li,1,0,0,0,0,1,0,0,0,0,1
txdmv.gov-lkw.win,1,0,0,0,0,0,0,0,1,0,1
com-etcion.vip,1,0,0,0,0,0,0,0,1,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
microsoft-offife.webcindario.com,1,0,0,0,0,0,0,0,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
jimlumsden5.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
sites.google.com,1,0,0,0,2,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
hm.ru,1,0,0,0,1,0,0,0,0,0,1
pub-b5aa68a2bf964f89bc5e84292a5f4550.r2.dev,1,0,0,1,1,0,0,0,1,0,1
frcccbg3.web.app,1,0,0,0,0,0,0,0,0,0,1
podrimapso.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
47.90.152.28,1,0,0,0,0,0,0,0,0,1,1
dropbox.com,1,0,0,1,4,0,0,1,0,0,1
legre-livelogin.webflow.io,1,0,0,0,0,0,0,0,1,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
driveezmd.com-tfcv.win,1,0,0,0,0,0,0,0,1,0,1
huxqkait.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
mes-amendes-antai-gouv.com,1,0,0,0,0,0,0,0,1,0,1
xavier6709.github.io,1,0,0,0,1,0,0,0,0,0,1
sparkass-sidcheck4.web.app,1,0,0,0,0,0,0,0,1,0,1
pub-e0a205c9e31b4c1b8ab6a00e4f861b3c.r2.dev,1,0,0,1,1,0,0,0,1,0,1
etdbook.com,0,0,0,0,1,0,0,0,0,0,1
aaeterata.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
authgrup.web.app,1,0,0,0,0,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
ledwegerlive-loguin.webflow.io,1,0,0,0,0,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
ertet5t.agilecrm.com,1,0,0,0,2,0,0,0,0,0,1
tolls.txtagwrvi.cc,1,0,0,0,0,0,0,0,0,0,1
tribelio.page,1,0,0,1,1,0,0,0,0,0,1
129.226.211.41,0,0,0,1,1,1,0,0,0,1,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
217651.8b.io,1,0,0,0,0,0,0,0,0,0,1
bayareafastrak.org-zidp.win,1,0,0,0,0,0,0,0,1,0,1
ezpass.com-nzj.win,1,0,0,0,0,0,0,0,1,0,1
track-lx92f9.web.app,1,0,0,0,0,0,0,0,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
skinibid.cc,1,0,0,1,1,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
docs.google.com,1,0,0,1,4,0,0,0,0,0,1
6fsw53d5v6qdg8b6vqefs.misconfused.org,0,0,0,0,0,0,0,0,0,0,1
secure--portal--oauth--trezr.webflow.io,1,0,0,0,0,0,0,0,1,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
kdostjva.e-kei.pl,1,0,0,1,0,0,0,0,1,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
tinyurl.com,0,0,0,0,1,0,0,1,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
forms.office.com,1,0,0,1,2,0,0,0,0,0,1
bagtamnal.blogspot.com,1,0,0,0,0,0,0,1,0,0,1
uftnxeriabmbh.web.app,1,0,0,0,0,0,0,0,0,0,1
ezpass.com-fwr.win,1,0,0,0,0,0,0,0,1,0,1
hisoftsxwnf.web.app,1,0,0,0,0,0,0,0,0,0,1
zpr.io,1,0,0,0,1,0,0,0,0,0,1
txtag.org-pozr.vip,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
ezpass.com-rnh.top,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
mondialcolisexpress.com,1,0,0,0,1,0,0,0,0,0,1
vhq8ed.webwave.dev,1,0,0,0,0,0,0,0,0,0,1
jagarcht2.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
optikgeneral.com,0,0,0,1,4,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
miricanvas.com,1,0,0,0,3,0,0,0,0,0,1
kucuinlogoon.webflow.io,1,0,0,0,0,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
resize.yandex.net,1,0,0,1,1,1,0,1,0,0,1
docs.google.com,1,0,0,1,4,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
juno-102123.square.site,1,0,0,0,0,0,0,0,1,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
mbmgetaway.com,1,0,0,0,1,0,0,0,0,0,1
fdvfdbfgddfvf.weebly.com,1,0,0,0,0,0,0,0,0,0,1
currently512.weebly.com,1,0,0,0,0,0,0,0,0,0,1
blockfilogi--official.webflow.io,1,0,0,0,0,0,0,0,1,0,1
pub-e6ac6df7960249b5875dff78d9c962a6.r2.dev,1,0,0,1,1,0,0,0,1,0,1
startresezo.webflow.io,1,0,0,0,0,0,0,0,0,0,1
evernote.com,1,0,0,1,4,0,0,0,0,0,1
allegrolokalnie.pl-oferta043488.icu,1,0,0,1,0,0,0,0,1,0,1
meeting-bonus.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
jawatan-kosong-terkini-2.vercel.app,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
caseid100856106551205643.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
superleetty.weebly.com,1,0,0,0,0,0,0,0,0,0,1
tapk.it,1,0,0,0,1,0,0,0,0,0,1
jhucgajukrvhauskjvuweyi-wgsxjyhjhwcs.teemill.com,1,0,0,1,0,0,0,0,1,0,1
ikabt.vzy.io,1,0,0,0,0,0,0,0,0,0,1
metroexpresslanes.net-hdrg.win,1,0,0,0,0,0,0,0,1,0,1
gf2vpcbs.forms.app,1,0,0,0,1,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
reagan83957.activehosted.com,1,0,0,1,2,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
masimuddin.com,1,0,0,0,0,0,0,0,0,0,1
junosevicenet.weebly.com,1,0,0,0,0,0,0,0,0,0,1
xdl82h0t2swf-pages-dev.translate.goog,1,0,0,1,1,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
driveezmd.com-qnek.win,1,0,0,0,0,0,0,0,1,0,1
doctmoude.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
khabarok.com,1,0,0,0,1,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
usps.com-tracking-xxxcz.cc,1,0,0,0,0,0,0,0,1,0,1
juno-webmail-106922.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
cpegroup.cn,1,0,0,0,1,0,0,0,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
start-l-eedger--sso.webflow.io,1,0,0,0,0,0,0,0,1,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
dota2giveaway2017.weebly.com,1,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
srv232107.hoster-test.ru,0,0,0,0,2,0,0,0,1,0,1
hgfghjhgfghjjldds.weeblysite.com,1,0,0,0,0,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
sunpass.com-paed.vip,1,0,0,0,0,0,0,0,1,0,1
mypeachpass.com-paru.vip,1,0,0,0,0,0,0,0,1,0,1
pgpalchemylogin.weebly.com,1,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
txtag.org-pqubt.vip,1,0,0,0,0,0,0,0,1,0,1
joescamp24160.activehosted.com,1,0,0,0,2,0,0,0,0,0,1
freshmood-holding.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
attt-109994.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
secure-chasealert.weebly.com,1,0,0,0,0,0,0,0,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
sac-terra.paginas.site,1,0,0,0,0,0,0,0,1,0,1
allegrolokalnie.8453-y9396c.xyz,1,0,0,0,0,0,0,0,1,0,1
tconstuctredresignalianc.weebly.com,1,0,0,0,0,0,0,0,0,0,1
xi7mxo.csb.app,1,0,0,0,1,0,0,0,0,0,1
mo-goveba.win,1,0,0,0,0,0,0,0,1,0,1
login-screen-103646.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
share.hsforms.com,1,0,0,1,1,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
miricanvas.com,1,0,0,0,2,0,0,0,0,0,1
kuycoinlugxc.webflow.io,1,0,0,0,0,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
mygoodtogo.com-fyvcd.cc,1,0,0,0,0,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
new.express.adobe.com,1,0,1,1,2,0,0,0,0,1,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
net-ujx.win,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
rp.mockplus.com,1,0,0,1,4,0,0,0,0,0,1
ciberbluejb.com,1,0,1,1,0,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
biancalentinidesigns.com,1,0,0,0,2,0,0,0,0,0,1
eng--blockfi-console-cdn.webflow.io,1,0,0,0,0,0,0,0,1,0,1
10000090.myportfolio.com,1,0,0,0,0,0,0,0,0,0,1
t.co,1,0,0,0,1,0,0,1,0,0,1
campsite.bio,1,0,0,0,1,0,0,0,0,0,1
id-ionos-es.173-249-44-57.cprapid.com,1,0,0,1,2,0,0,0,1,1,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
pub-3a2933a9b6fd43f79d976b9d088dd780.r2.dev,1,0,0,1,1,0,0,0,1,0,1
allegrolokalnie.oferta-105754.shop,0,0,0,0,0,0,0,0,1,0,1
expresslane.org-hqgp.win,1,0,0,0,0,0,0,0,1,0,1
hjdhjdjh.weeblysite.com,1,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
sites.google.com,1,0,0,0,2,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
minedfc.pory.app,1,0,0,0,0,0,0,0,0,0,1
grwebsites.com,1,0,0,0,3,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
vsdhg.weebly.com,1,0,0,0,0,0,0,0,0,0,1
34.146.186.175,0,0,0,0,0,0,0,0,0,1,1
getipass.com-ujvz.win,1,0,0,0,0,0,0,0,1,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
1152977.wcomhost.com,1,0,0,0,0,0,0,1,0,0,1
e-zpass.mn-tnhf.vip,1,0,0,0,0,0,0,0,1,0,1
pub-c32b0980159b49c8ad6b2a4032204757.r2.dev,1,0,0,1,1,0,0,0,1,0,1
lineheightborder.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
weston-accunamatta.web.app,1,0,0,0,0,0,0,0,1,0,1
secure--blockfi--sso--cdn---bni.webflow.io,1,0,0,0,0,0,0,0,1,0,1
dellavillas.com,1,0,0,0,1,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
maxtrebnp.web.app,1,0,0,0,0,0,0,0,0,0,1
expresslane.org-lthv.win,1,0,0,0,0,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
cq13541.tw1.ru,1,0,0,0,1,0,0,0,0,0,1
azeuddoujoputtu-6657.vercel.app,1,0,0,0,1,0,0,0,1,0,1
sites.google.com,1,0,0,0,3,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
cavaallerfort-8c1c9.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
provicomprass.webcindario.com,1,0,0,0,1,0,0,0,0,0,1
bayareafastrak.com-rxe.xin,1,0,0,0,0,0,0,0,1,0,1
currently2231.weebly.com,1,0,0,0,0,0,0,0,0,0,1
metafb-o4hcv2v.web.app,1,0,0,0,0,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
etcnqchk.win,1,0,0,0,0,0,0,0,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
groupmgmt.ferreracademy.com,0,0,0,0,0,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
allegrolokalnie.id-721902.sbs,1,0,0,0,0,0,0,0,1,0,1
storage.googleapis.com,1,0,0,1,2,0,0,1,0,0,1
docs.google.com,1,0,0,1,4,1,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
reportsweb-com-dot-radiant-century-424110-p9.uc.r.appspot.com,1,0,0,1,0,0,0,1,1,1,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
170.106.187.164,1,0,0,0,0,0,0,0,0,1,1
michigan.gov-etcmne.vip,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
sites.google.com,1,0,0,0,3,0,0,0,0,0,1
ledrlivedownlod--org.webflow.io,1,0,0,0,0,0,0,0,1,0,1
flowto.it,1,0,0,0,1,0,0,0,0,0,1
ryanboydhairphd.com,1,0,0,0,1,0,0,0,0,0,1
fastrak.com-vvhl.xin,1,0,0,0,0,0,0,0,1,0,1
pub-32ca47af1ec946549d98669ab3ac613d.r2.dev,1,0,0,1,1,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
fl.sunpashly.sbs,1,0,0,0,0,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
secure--auths-blockfi--cdn.webflow.io,1,0,0,0,0,0,0,0,1,0,1
trezorvfiostart.webflow.io,1,0,0,0,0,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
currentlyatt65login.weebly.com,1,0,0,0,0,0,0,0,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
e-zpass.com-tolliotja.icu,1,0,0,0,0,0,0,0,1,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
ezpass.com-rsz.win,1,0,0,0,0,0,0,0,1,0,1
viapo.it,1,0,0,0,3,0,0,0,0,0,1
inc-101216.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
slfcu-7e2f7.web.app,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
help.payipal.com.l.resolution-center.50-6-200-37.cprapid.com,1,0,0,1,0,0,0,0,1,1,1
overview-io-trezor.webflow.io,1,0,0,0,0,0,0,0,1,0,1
hh-ytnja.formstack.com,1,0,0,0,2,0,0,0,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
43.153.207.103,0,0,0,1,3,0,0,0,0,1,1
confirm-hcucoopdata.web.app,1,0,0,0,0,0,0,0,1,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
metafb-27zrain.web.app,1,0,0,0,0,0,0,0,1,0,1
lis-skin.com,1,0,0,0,0,0,0,0,1,0,1
d-outlook3930034.web.app,1,0,0,0,0,0,0,0,1,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
dropbox.com,1,0,0,1,4,0,0,1,0,0,1
pub-8bfdae8a83c2423096a954b71abf4164.r2.dev,1,0,0,1,1,0,0,0,1,0,1
retfdesw4w5thydrcv6754e.w3spaces.com,1,0,0,0,0,0,0,0,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
pub-3b5edd72e7a743c98942264c3be21b2a.r2.dev,1,0,0,1,1,0,0,0,1,0,1
check4352.weebly.com,1,0,0,0,0,0,0,0,0,0,1
com-xxiea.vip,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,4,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
expresslane.org-kpes.win,1,0,0,0,0,0,0,0,1,0,1
bttintrenet.weebly.com,1,0,0,0,0,0,0,0,0,0,1
oregon.gov-fqx.win,1,0,0,0,0,0,0,0,1,0,1
sites.google.com,1,0,0,1,2,0,0,0,0,0,1
org-kxbg.win,1,0,0,0,0,0,0,0,1,0,1
telstra-104511.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
pub-02b43672e5014e80bc35e10581ab84a2.r2.dev,1,0,1,1,1,0,0,0,1,0,1
sac-terra.paginas.site,0,0,0,1,0,0,0,0,1,0,1
mon-mondialrelay-fr.com,1,0,0,0,2,0,0,0,1,0,1
my-debixservice.brindarocasiao.pt,1,0,0,1,4,0,0,0,1,0,1
upgradephp.weebly.com,1,0,0,0,0,0,0,0,0,0,1
docs-support-ledgre-cdn.webflow.io,1,0,0,0,0,0,0,0,1,0,1
lounoin.web.app,1,0,0,0,0,0,0,0,0,0,1
zetalube.co.kr,0,0,0,0,3,0,0,0,0,1,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
docs.google.com,1,0,0,1,4,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
bit.ly,0,0,0,0,1,0,0,1,0,0,1
snbcvertess.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
venezapiscinas.com.br,1,0,0,1,3,0,0,0,0,1,1
cakeresume.com,1,0,0,0,1,0,0,0,0,0,1
agrrzty.web.app,1,0,0,0,0,0,0,0,0,0,1
nvnvbnvbn.weebly.com,1,0,0,0,0,0,0,0,0,0,1
q-r.to,1,0,0,0,1,0,0,0,1,0,1
mylsb-acc-sec.weebly.com,1,0,0,0,0,0,0,0,1,0,1
pub-1c88714629be49ffacaf819313428383.r2.dev,1,0,0,1,1,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
walletconnectnode.firebaseapp.com,1,0,0,1,2,0,0,0,0,0,1
e-zpass.com-tolliotjy.icu,1,0,0,0,0,0,0,0,1,0,1
activarahorrrojdjh.0hi.me,0,0,0,0,0,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
pub-ff3e5846e4294ff19c438759f138f1ab.r2.dev,1,0,0,1,1,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
bactualizatubuzondecorreo.weebly.com,1,0,0,0,0,0,0,0,0,0,1
web-help-leaddgers.webflow.io,1,0,0,0,0,0,0,0,1,0,1
pub-7e45723fcc014c35bf84765cb6f9fc1e.r2.dev,1,0,0,1,1,0,0,0,1,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
allegrolokalnie.pl-kategorie5172573.icu,0,0,0,0,0,0,0,0,1,0,1
account-authentication-sync.web.app,1,0,0,0,0,0,0,0,1,0,1
chs2.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
xfinity-103528.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
agakhanacademies.weebly.com,1,0,0,0,0,0,0,0,0,0,1
auth--support-app-ledegr.webflow.io,1,0,0,0,0,0,0,0,1,0,1
e-zpass.com-tollbillgdf.world,1,0,0,0,0,0,0,0,1,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
pub-4a42d3c4a7434d8bac2b34e53d9e5c8e.r2.dev,1,0,0,1,1,0,0,0,1,0,1
hm.ru,1,0,0,0,1,0,0,0,0,0,1
ohioturnpike.org-rfvh.win,1,0,0,0,0,0,0,0,1,0,1
plusierufraichegolding.firebaseapp.com,1,0,0,0,0,0,0,0,0,0,1
gmc9qwk47.ukit.me,1,0,0,0,0,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
i0nsd.blogspot.ae,1,0,0,0,0,0,0,0,0,0,1
shawmail967.weebly.com,1,0,0,0,0,0,0,0,0,0,1
proficialism.com,1,0,0,1,1,0,0,0,0,0,1
att-100706-107778.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
txtag.org-xpya.vip,1,0,0,0,0,0,0,0,1,0,1
sites.google.com,1,0,0,0,3,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
secure--app-blockfi---cdn.webflow.io,1,0,0,0,0,0,0,0,1,0,1
indianna-uplink.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
tinyurl.com,0,0,0,0,1,0,0,1,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
xfinit89j.weebly.com,1,0,0,0,0,0,0,0,0,0,1
allegrolokalnie.pl-564534.shop,1,0,0,0,0,0,0,0,1,0,1
ohioturnpike.org-dzne.win,1,0,0,0,0,0,0,0,1,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
docs.google.com,1,0,0,1,4,0,0,0,0,0,1
43.153.207.103,0,0,0,1,1,1,0,0,0,1,1
public-blockfi.webflow.io,1,0,0,0,0,0,0,0,1,0,1
e-zpassny.com-tizndlv.world,1,0,0,0,0,0,0,0,1,0,1
vfbgttytrcb.w3spaces.com,1,0,0,0,0,0,0,0,0,0,1
ncquickpass.com-kgih.win,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
bit.ly,1,0,0,0,1,0,0,1,0,0,1
whatsud.top,1,0,0,0,1,0,0,0,0,0,1
attnwh3.wixsite.com,1,0,0,0,1,0,0,0,0,0,1
authjgxszcloxpnassocl.firebaseapp.com,1,0,0,1,2,0,0,0,0,0,1
sites.google.com,1,0,0,0,2,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
l.ead.me,1,0,0,0,1,0,0,0,0,0,1
com-mkqj.win,1,0,0,0,0,0,0,0,1,0,1
etcuas.xin,1,0,0,0,0,0,0,0,0,0,1
track.information-emo.win,1,0,0,0,0,0,0,0,1,0,1
logie--metsmks.webflow.io,1,0,0,0,0,0,0,0,1,0,1
getipass.com-oxfd.win,1,0,0,0,0,0,0,0,1,0,1
tudryse67oiydtrytufyiku-dts7idifyukgyf6r8uyij.teemill.com,1,0,0,1,0,0,0,0,1,0,1
reurl.cc,1,0,0,0,1,0,0,0,0,0,1
help--paage-iostart---ledger.webflow.io,1,0,0,0,0,0,0,0,1,0,1
palinchron.game-host.org,0,0,0,0,1,0,0,0,1,0,1
sposelfhelpdesk.sviluppo.host,1,0,0,0,1,0,0,0,0,0,1
new.express.adobe.com,1,0,0,0,2,0,0,0,0,1,1
telstra-107080.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
employeerebatecredit.com,1,0,0,0,0,0,0,1,0,0,1
aajdhdj.weebly.com,1,0,0,0,0,0,0,0,0,0,1
verification-roundcube.web.app,1,0,0,0,0,0,0,0,1,0,1
tinyurl.com,1,0,1,1,1,1,0,1,0,0,1
att-104506.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
wiindstreamwebmail.weebly.com,1,0,0,0,0,0,0,0,0,0,1
sportybetfixednetvip.weebly.com,1,0,0,0,0,0,0,0,0,0,1
shinedupa.weebly.com,1,0,0,0,0,0,0,0,0,0,1
allegrolokalnie.pl-oferta8544510.shop,0,0,0,0,0,0,0,0,1,0,1
pub-12c3834cbc02478eae1d5a41806cea0b.r2.dev,1,0,0,1,1,0,0,0,1,0,1
playful-stripe-juniperdscd-kjskj-oijhdsd.glitch.me,1,0,0,1,0,0,0,0,1,0,1
junocom-107977.weeblysite.com,1,0,0,0,0,0,0,0,1,0,1
wallet---app--ledger.webflow.io,1,0,0,0,0,0,0,0,1,0,1
biglobemailservice.weebly.com,1,0,0,0,0,0,0,0,0,0,1
metasupport-case1001273788.firebaseapp.com,1,0,0,0,0,0,0,0,1,0,1
sites.google.com,1,0,0,0,3,0,0,0,0,0,1
linkin.bio,1,0,0,0,1,0,0,0,0,0,1
docs.google.com,1,0,0,1,5,0,0,0,0,0,1
track.information-wby.win,1,0,0,0,0,0,0,0,1,0,1
attsecureit.github.io,1,0,0,0,1,0,0,0,0,0,1
linkr.it,1,0,0,0,1,0,0,0,0,0,1
pub-38076515d9c542c9bd395cc3f15d23ca.r2.dev,1,0,0,1,1,0,0,0,1,0,1
sunpaszk.top,1,0,0,0,0,0,0,0,0,0,1
sites.google.com,1,0,0,0,3,0,0,0,0,0,1
mavryk-v3.vercel.app,0,0,0,0,0,0,0,0,1,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
maskmeta-max.github.io,1,0,0,0,1,0,0,0,1,0,1
tinyurl.com,1,0,0,0,1,0,0,1,0,0,1
qrco.de,1,0,0,0,1,0,0,0,0,0,1
a11eqro.33250814.xyz,1,0,0,0,3,0,0,0,0,0,1
mo-govfnd.win,1,0,0,0,0,0,0,0,1,0,1
chanceteamlinemanagement.weebly.com,1,0,0,0,0,0,0,0,0,0,1
t.co,1,0,0,0,1,0,0,1,0,0,1
rpu4sc.webwave.dev,1,0,0,0,0,0,0,0,0,0,1
attnetwor.weebly.com,1,0,0,0,0,0,0,0,0,0,1
allegrolokalnie.500598.shop,0,0,0,0,0,0,0,0,0,0,1
