Google excel sheet link: https://docs.google.com/spreadsheets/d/1r5qCTxiaWadDm4Tphml9R8aqlQ-V4XE3FZOmV6aRab0/edit?gid=0#gid=0,,,,,,,,,,,,,,,,,,,,
Domain,TLD,Has common tld,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,No of Dots,Label
jenniferzima323.com,.com,1,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,1
adventures9.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
psicoinspire.com.br,.br,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,2,1
netpaymentservices.com,.com,1,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
lordkrishnaschool.co.in,.in,0,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,2,1
artsandculturemag.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1
fotoblad.com,.com,1,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1,1
hotelmontiazzurri.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
sparkpassedecom.com,.com,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1
facebook.com.saketmehta.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,1
appleid.apple.com.secured-login-recuperation-id.world,.world,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,4,1
storm-friendly-property.glitch.me,.me,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1
t.co,.co,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
comprasautorizada.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
51.255.64.58,0.58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1
maxvirtude.com.br,.br,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1
metallbaulang.de,.de,0,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,1
reception-vocale-smsmobile.webador.com,.com,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1
advonationusa.com,.com,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,1
elsiriri.com.ar,.ar,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,1
advonationusa.com,.com,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,1
westsuburbanchamber.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
paypal-rimborso.com,.com,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
toaletaeco.ro,.ro,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
apple.com.id-apple.co,.co,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3,1
santaremplay.com.br,.br,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1
schachkraft.de,.de,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,1,0,1,1
ip-132-148-145-99.ip.secureserver.net,.net,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,3,1
decifra.com.br,.br,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1
storage.cloud.google.com,.com,1,0,1,1,2,0,0,1,0,0,1,1,1,0,0,1,0,3,1
crowleprimary-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
gbgabal.com,.com,1,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
rbcsecu1ces32.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
servicefactory.net,.net,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,1
stolizaparketa.ru,.ru,1,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1,1
sites.google.com,.com,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1
nectarworks.co,.co,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
secure-info.co.uk,.uk,0,0,0,1,11,0,0,0,1,0,1,0,0,0,0,1,0,2,1
fftcbd.com,.com,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
leocaciobarroso.com.br,.br,0,0,0,1,8,0,0,0,0,0,0,1,1,0,0,1,0,2,1
cap114.fr,.fr,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
ot-ot.snprobbx.pbz.r.de.a2ip.ru,.ru,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,6,1
advonationusa.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
conferma.n26.corporateportal.usareprivatedati.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,4,1
ctcjp.tk,.tk,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
healmedicaltrauma.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
paypal-unusual-activites-detected-verification-pending.pypaal.com,.com,1,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,2,1
cn.479mbx.com,.com,1,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,2,1
docusignsecure1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,.com,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
windowinstallationtoronto.ca,.ca,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
accounts.google.com,.com,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,2,1
pips.fis.um.ac.id,.id,0,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,4,1
zoohanpro.com,.com,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1
evnt.com.br,.br,0,0,0,1,10,0,0,1,0,0,1,1,1,0,0,1,0,2,1
subscribes.free.fr,.fr,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,2,1
sum.vn,.vn,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1
elomo.ro,.ro,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
giftedewha.or.kr,.kr,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,2,1
myeebillings.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
ottawaheroes.ca,.ca,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1,1
bruninglandscapeltd.com,.com,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1
netpaymentservices.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
entraegypt.com,.com,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
getdocumentcheck.com,.com,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1
lankeshpatrike.com,.com,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1
imxprs.com,.com,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1
66.70.130.241,0.241,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,3,1
any-connect.com,.com,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1
goldcoastships.com,.com,1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
docs.google.com,.com,1,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,2,1
grandmarketltd.co.uk,.uk,0,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,2,1
cartoworld.co.ke,.ke,0,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,2,1
tapcollective.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
marmaladedigital.in,.in,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1
u707453pis.ha004.t.justns.ru,.ru,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,4,1
sparkpassedecom.com,.com,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1
topsqueegee.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
forms.gle,.gle,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1
mycarauctionad.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
puntaarenas.cl,.cl,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1
thejobnewsupdate.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1
aaaaa.the4orce.net,.net,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1
welovebellsouthandswbell.weebly.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1
deal8282.com,.com,1,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,0,1,1
bethesdaalur.org,.org,1,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1
oneminuteadvantage.com,.com,1,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1
helda.by,.by,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
jcosma.com,.com,1,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0,1,1
billingsmontanarealestate.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
lojascarrefouronline.com,.com,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
secure.runescape.com-zx.ru,.ru,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,3,1
paypal-loginupdate.viewdns.net,.net,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1
bcpzonasegurabeta.vipbcp.xyz,.xyz,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,2,1
hotgrupdewasa-wa.000webhostapp.com,.com,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,2,1
sovve.nl,.nl,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
familypromisedc.org,.org,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,1
eceadae-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
infopublishersassociation.com,.com,1,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1,1
payfreee1984.000webhostapp.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,2,1
bit.ly,.ly,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1
millenniaco-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
r7vfe.csb.app,.app,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1
playarprint.com,.com,1,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1
rhodvillecu.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
trivselsdoktoren.dk,.dk,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
e5b71e19ba2774045.tempsite.link,.link,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,2,1
showmore.a3579.com,.com,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1
accurate-engineers.in,.in,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1,1
luv2redesign.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1
imsva91-ctp.trendmicro.com,.com,1,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,2,1
bnkrealestate.com,.com,1,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,1
fareast.qa,.qa,0,0,0,1,3,0,0,0,0,1,1,1,1,1,0,1,0,1,1
secure.runescape.com-en.ru,.ru,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,3,1
dusperdesi.net,.net,1,0,0,1,8,0,0,0,0,1,0,1,1,0,0,1,0,1,1
videosfacebook.today,.today,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
mail.kojak-group.com,.com,1,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,2,1
securecuserver.co.uk,.uk,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,2,1
jacintomontu.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
bestconferenceline.com,.com,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
livestudentccc-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,2,1
sweettravel.it,.it,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
hixinsite.com,.com,1,0,0,1,9,0,0,0,0,0,1,1,0,0,0,1,0,1,1
coaltur.com,.com,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1
zohrajabeen.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
lmsanimation.com,.com,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1
atendimento-sac-pg.joomla.com,.com,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,2,1
meduchet.com,.com,1,0,0,1,7,0,0,1,0,0,0,0,0,1,0,1,0,1,1
pmasc.co.uk,.uk,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,2,1
stevencrews.com,.com,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1
prosxsiuser.myfreesites.net,.net,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1
turboflightpros.com,.com,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
viccats.camcam.dns-cloud.net,.net,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,3,1
yourfreephoneapp.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
icloud.com.server-findmy.com,.com,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,3,1
promo-twitter.info,.info,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1
issa365-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
ladycavendishdiary.com,.com,1,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
vikatmillers.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,0,1,0,1,0,1,1
lnstagram.pp.ru,.ru,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
secure.runescape.com-ars.xyz,.xyz,1,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,3,1
obslive.oss-eu-west-1.aliyuncs.com,.com,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,3,1
jalfre.com,.com,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,1,1
cruzsantiagoverta.com,.com,1,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
unitus.mk.ua,.ua,0,0,0,1,11,0,0,0,0,0,1,1,1,0,0,1,0,2,1
esapcepro-org.com,.com,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1
novinroyapolymer.com,.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
hgn2t.app.link,.link,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1
storage.googleapis.com,.com,1,0,1,1,3,0,0,1,0,1,1,1,1,0,0,1,0,2,1
rebrand.ly,.ly,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
saleschampion.co.uk,.uk,0,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,2,1
economyfurnace-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
boanetbank.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1
inversionesgini.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
validation.information.dns-cloud.net,.net,1,0,0,1,2,0,0,0,1,0,0,0,0,1,1,1,1,3,1
mail01.tinyletterapp.com,.com,1,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,2,1
cobrodesa.com,.com,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
banti-rose.com,.com,1,0,0,1,5,0,0,0,1,0,1,1,1,1,1,1,1,1,1
berrycollege2-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,2,1
update.troyvanspanje.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1
night-kingdom.mysteria.cz,.cz,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,1
lz5.1ee.myftpupload.com,.com,1,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,3,1
siesoluciones.com,.com,1,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,1
siemprelistoradio.com,.com,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1
pegionshamza.com,.com,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
docusignemail1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,.com,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
hasmob.com,.com,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
susai.ro,.ro,0,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0,1,1
mevida.se,.se,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
weberspro.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
diablodev.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
gtavista.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
w-eight.org,.org,1,0,0,0,4,0,0,0,1,0,1,0,1,0,0,1,0,1,1
5gigbucks.com,.com,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1
623112j4j3.codesandbox.io,.io,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1
msonearquitetura.com.br,.br,0,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
trafftraff.com,.com,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1
betasus312.blogspot.com,.com,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,2,1
tyy756dfxas.appspot.com,.com,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,2,1
courgeon-immobilier.fr,.fr,0,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1,1
jerka.co.za,.za,0,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,2,1
ewi.my.salesforce.com,.com,1,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,3,1
bbva-comprobantedepago.tk,.tk,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
sbe2group.com,.com,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1
drcorreamejoresimplantes.com,.com,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
docs.google.com,.com,1,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
u1037725.cp.regruhosting.ru,.ru,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,3,1
betasus20.blogspot.com,.com,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,2,1
organi.com.au,.au,0,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
stolizaparketa.ru,.ru,1,0,1,1,7,0,0,1,0,0,1,0,1,0,0,1,0,1,1
agroxford.com,.com,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
docs.google.com,.com,1,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
puhjytdesc.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
cloudserver009964.home.pl,.pl,0,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,2,1
taijishentie.com,.com,1,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1,1
advonationusa.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
nationalautooutlet.icu,.icu,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
alsapan-epi.com,.com,1,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,1,1
hedgecockdental-my.sharepoint.com,.com,1,0,0,1,4,0,0,1,1,0,1,1,1,0,0,1,0,2,1
rmic.simply-winspace.it,.it,0,0,0,1,7,0,0,0,1,0,0,0,1,0,0,1,0,2,1
mytanfarma.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
arcromdiamonds.ro,.ro,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
southfreak.cc,.cc,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
evernote.com,.com,1,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
onroads.co.in,.in,0,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,2,1
shophealthybits.com,.com,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1
serivcicepayout.com,.com,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
muggetlogin.oa.r.appspot.com,.com,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,4,1
cheaproomsvalencia.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1,1
officialismsschwartze.net,.net,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
planwise.co.za,.za,0,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,2,1
brainsconsulting.ro,.ro,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
mysp.ac,.ac,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
r67987yq.beget.tech,.tech,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,1
nextgenerationoceans.org,.org,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,1
original.clienteonline.digital,.digital,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,1
nectaribate.com.br,.br,0,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,2,1
alminarensemble.cl,.cl,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
harrisonk12msus-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
amazon.co.jp.lcmgo.com,.com,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,1
leadershipauthoritypro.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
keepsolution.com,.com,1,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1
159.203.115.201,0.201,0,1,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,3,1
hamt.jp,.jp,0,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1,1
suchenpkw.com,.com,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1
bit.ly,.ly,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1
agri72.fr,.fr,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1
oferamericanasweb.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
advonationusa.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1
theyellowsparrow.com,.com,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
momos-ambachtelijkeijs.nl,.nl,0,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1,1
optus.harbornews.us,.us,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1
sites.google.com,.com,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1
de-solutions.info,.info,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1
chezlesdudu.com,.com,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
rebrand.ly,.ly,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
tny.sh,.sh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
myphonereviews.com,.com,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1
art-sticker.fr,.fr,0,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0,1,1
economyfurnace-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
3review-paymentform3.co,.co,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
drcorreamejoresimplantes.com,.com,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1
wwedvm.appspot.com,.com,1,0,1,1,2,0,0,1,0,1,1,1,1,0,0,1,0,2,1
anaximhost.com,.com,1,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1,1
my.dara.cloud,.cloud,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,2,1
decifra.com.br,.br,0,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,2,1
dropbox-com.dropbox.lilyskitchen.skyfencenet.com,.com,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,4,1
136529658150328413.weebly.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1
cheaproomsvalencia.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1,1
translate.sogoucdn.com,.com,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,2,1
docs.google.com,.com,1,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,2,1
recover-paypal.com,.com,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1,1
duluthwaterproofingmoldremoval.com,.com,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1,1
blufibras.com.br,.br,0,0,1,1,3,0,0,0,0,0,1,1,1,0,0,1,0,2,1
secured.suntrust.int-groups.com,.com,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3,1
flavahairdesign.co.za,.za,0,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,2,1
ltaucard.com,.com,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1
acostamueble.com,.com,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
forms.office.com,.com,1,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,2,1
recompensenumeriquebmo.com,.com,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
hartsecurity-my.sharepoint.com,.com,1,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,2,1
hindikavikssoni.com,.com,1,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1,1
